Molecular_Weight,Polar_Area,Complexity,XLogP,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,SMILES
0.152774331430682,-0.6833591355655265,-0.07834389164927923,7.0,-0.5734327250696595,1.6367624086767523,-0.5612264236382299,C1(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)F
0.54480697832962,1.1926063302844327,0.38945798579311863,-6.1,0.654090697090703,1.388020963433987,0.3380617078525144,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
0.733179715704826,1.4936872075196115,0.541588677644305,-7.3,0.4495034600639759,1.7611331312981349,0.4279905210015888,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N
0.14197912455802603,-0.005927161786374512,-0.030803050445783513,3.8,0.24491622303724883,-0.10442770802260426,0.6977769604488121,C1CCC(C1)OC(=O)[C@H](C2=CC=CC=C2)NCC3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO
0.18883080539237207,-0.30700803902155316,0.0062788056929431475,6.9,-0.3688454880429324,-0.22879843064398686,-0.02165354474378335,CC1=CC(=CC(=C1CC2=CC(=C(C=C2)O)C(C)C)C)OC[P@@]3(=O)OCC[C@H](O3)C4=CC(=CC=C4)Cl
-0.2666448134404976,-0.46391749619604056,-0.3331628005000163,3.1,-0.5734327250696595,-0.47753987588675206,-0.11158235789285778,C[C@H]1CCCN(C1)CCCOC2=CC=C(C=C2)C3=CC=[N+](C=C3)[O-]
-0.058951795308860355,-0.17962766788359297,-0.16106495534336177,4.4,0.04032898601052175,-0.22879843064398686,-0.02165354474378335,CC1=CC(=CC(=C1CC2=CC(=C(C=C2)O)CC3=CC=CC=C3)C)OCP(=O)(O)O
0.015672789112855905,-0.08119738109516918,-0.07168817388078982,5.3,-0.16425825101620534,0.3930551824629262,-0.20151117104193222,C1=CC(=CC(=C1)OC(F)(F)F)C2=CC(=C(C(=C2)F)NC(=O)C3=C(SC=C3)C(=O)O)F
-0.7019790395847875,-0.30411303058659955,-0.5499490363879568,-1.3,-0.16425825101620534,-0.35316915326536946,-0.38136879734008106,C1[C@@H](O1)[C@@H]([C@@H]([C@@H]2CO2)O)O
-0.3199204876263571,-0.08119738109516918,-0.003229362547755996,-1.1,0.04032898601052175,-0.35316915326536946,-0.4712976104891555,CC1=C(C2=C(C3(CC3)[C@@](C(=O)C2=C1)(C)O)C)CN(C(=O)N)O
0.2265053528674133,-0.2276848079038234,0.1897864527384366,2.6,-0.3688454880429324,0.019943014598778355,-0.11158235789285778,C1CN(C[C@@H]1C2=CC=CC=C2C(F)(F)F)C(=O)C3=C(N(N=C3)C4CCN(CC4)C(=O)C5(CC5)CO)C6CC6
0.933386125043346,0.1214532093515857,0.7127357059768895,8.6,-0.16425825101620534,0.3930551824629262,0.7877057735978865,C1=CC=C(C=C1)C(C2=CC=CC=C2)N3C4=C(C=C(C=C4)Cl)C(=C3CCNS(=O)(=O)CC5=CC=CC=C5C(F)(F)F)CCS(=O)(=O)C6=CC=C(C=C6)CCC(=O)O
-0.3948348762594197,-0.25837189731433197,-0.36168730522211373,3.8,-0.16425825101620534,-0.22879843064398686,-0.4712976104891555,CNC1=C(C=C(C=C1)C2=NC3=C(S2)C=C(C=C3)O)[18F]
-0.14227050607097064,-0.4164393578628008,-0.2095566133709274,4.7,-0.5734327250696595,-0.35316915326536946,-0.29143998419100664,C1CN(CCC1C(=O)C2=CC=C(C=C2)C3=CC(=CC=C3)Cl)C4=NC=CC=N4
-0.07126847429108528,-0.22305279440789758,-0.11827819826021563,1.6,-0.3688454880429324,-0.35316915326536946,-0.29143998419100664,CC1=C(C(=C2C(=N1)CN(C2=O)CC(=O)N(C)C)C3=C(C=C(C=C3)Cl)Cl)CN
-0.40763456226055556,-0.03487724613591092,-0.4063756959533997,0.0,-0.5734327250696595,-0.22879843064398686,-0.5612264236382299,C1C(CN1C(=O)CBr)([N+](=O)[O-])[N+](=O)[O-]
-0.26905984853505155,-0.26937292936715584,-0.25804827139849307,1.9,-0.3688454880429324,-0.35316915326536946,-0.29143998419100664,C1CN(CCC1C(=O)NC2=CC=CC=C2)C(=O)OC3=CN=CC=C3
-0.24225295898550295,-0.18715468981447242,-0.17437639088034057,3.0,-0.16425825101620534,-0.47753987588675206,-0.38136879734008106,CN1CCC(=CC1)C2=CNC3=C2C=C(C=C3)N=C(C4=CC=CS4)N
0.06663002960794356,-0.05224729674563277,0.13178662647017184,3.6,-0.3688454880429324,0.14431373722016097,-0.38136879734008106,CC1(C(=O)N(C(=S)N1C2=CC(=C(C=C2)C(=O)NC)F)C3=CC(=C(C=C3)C#N)C(F)(F)F)C
0.16806150357920827,0.20251344553028763,0.11086865634063373,1.4,-0.16425825101620534,0.6417966277056915,0.3380617078525144,CCOC(=O)[C@H](C)N[P@](=O)(CO[C@@H]1C=C([C@@H](O1)N2C=NC3=C(N=CN=C32)N)F)OC4=CC=CC=C4
-0.08430966380167654,0.11566319248167842,-0.07358980752892966,3.1,0.04032898601052175,-0.22879843064398686,-0.29143998419100664,C1=CC(=CC=C1C2=C(C(=CC(=C2)C3=CC=C(C=C3)Cl)C(=O)N)N)S(=O)(=O)N
-0.0038889951530309145,0.10408315874186384,0.1688684826088985,2.7,-0.16425825101620534,0.019943014598778355,-0.29143998419100664,CC(C)C1=CC(=NNC1=O)OC2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C(=N3)C#N)Cl
-0.22075914664397311,-0.26416191418423923,-0.18103210864883,2.0,-0.3688454880429324,-0.22879843064398686,-0.20151117104193222,CNCC1=CN(C(=C1)C2=CC=CC=C2F)S(=O)(=O)C3=CN=CC=C3
-0.13357637973057648,-0.3950162954441439,-0.20575334607464776,4.7,-0.3688454880429324,-0.35316915326536946,-0.02165354474378335,CC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C(CN(C)C)C3(CCCCC3)O
-0.13888945693859509,0.023022922563161897,-0.14395025251010332,2.3,-0.5734327250696595,0.019943014598778355,0.24813289470343994,CC(=CCC/C(=C/CC/C(=C/COP(=O)([O-])OP(=O)([O-])[O-])/C)/C)C
0.2579008090966143,-0.0754073642252619,0.10801620586842399,4.7,-0.3688454880429324,0.2686844598415436,-0.02165354474378335,C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N
-0.19177872550932604,-0.14083455485521418,-0.04126203551055257,0.7,-0.3688454880429324,-0.10442770802260426,-0.38136879734008106,CN1C(=O)C=C(N(C1=O)CC2=C(C=CC(=C2)F)C#N)N3CCC[C@H](C3)N
-0.0294883671553024,-0.40775433255793986,-0.13349126744533427,3.3,-0.16425825101620534,-0.22879843064398686,-0.11158235789285778,C[C@H]1CN(CCN1)CC2=CC=C(C=C2)CC(=O)N3CCC(CC3)NC4=CC(=CC=C4)F
0.02581593650998235,0.011442888823347335,0.07093434972969732,2.4,-0.16425825101620534,-0.22879843064398686,-0.11158235789285778,CN1C=C(C=N1)C2=CC=C(C=C2)S(=O)(=O)N3C=CC(=C3)/C=C/C(=O)NC4=CC=CC=C4N
0.0019070890738985796,-0.04645727987572549,-0.23998275174116468,6.8,0.4495034600639759,-0.22879843064398686,0.9675633998960353,CCCCCCCCCCCCCC[C@H]([C@H]([C@H](CO)NC(=O)C1=CC=CC=C1O)O)O
1.2533782750717404,1.568957426828406,0.9124072390315715,-1.9,1.2678524081708842,1.8855038539195175,1.5071362787904818,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O)O)O
0.3658528778231744,0.10987317561177112,-0.05552428787160128,3.7,-0.16425825101620534,0.3930551824629262,0.3380617078525144,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br
-0.11739564459706522,-0.29427000190775715,-0.1895894600654592,5.2,-0.16425825101620534,-0.35316915326536946,-0.20151117104193222,CC1=NOC(=C1)/C(=C/NC2=CC=C(C=C2)Cl)/C(=O)NC3=CC=C(C=C3)Cl
0.4733219395308239,-0.05224729674563277,0.37044164931172036,4.7,-0.5734327250696595,0.14431373722016097,0.3380617078525144,CCN(C1CCN(CC1)CC[C@H](C2=CC=C(C=C2)S(=O)(=O)C)C3=CC(=CC(=C3)F)F)C(=O)CC4=CC=C(C=C4)S(=O)(=O)C
0.1709595456926731,0.05776302378260559,-0.007032629844035653,3.0,0.24491622303724883,0.2686844598415436,0.5179193341506633,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
-0.11007808826056678,-0.5067636210333544,-0.3721462902868828,3.3,-0.3688454880429324,-0.47753987588675206,-0.29143998419100664,C1CO[C@@H](CN1)[C@H](C2=CC=CC=C2)OC3=CC=CC=C3[123I]
-0.24973956777862016,-0.4239663797936803,-0.22572049938011596,2.2,-0.3688454880429324,-0.35316915326536946,-0.4712976104891555,CC1=CC2=C(C(=C1)F)NC(=O)N2C3CCN(CC3)C4CCOCC4
0.10068202444115391,0.06355304065251287,0.00913125616515289,1.3,-0.3688454880429324,0.2686844598415436,0.1582040815543655,CC1=CN=C(C=N1)NC(=O)C2=CC(=CC(=C2)O[C@@H](C)COC)OC3=NC=C(N=C3)C(=O)N4CCC4
0.6665247470951376,1.0825960097561944,0.5606050141257032,-3.1,1.4724396451976112,0.5174259050843087,1.0574922130451099,C[C@@H](C=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)N
-0.1480665902979,-0.2606879040622949,-0.19149109371359904,3.7,-0.16425825101620534,-0.10442770802260426,-0.20151117104193222,CC1=CC(=NN1)NC2=CC(=NC(=N2)/C=C/C3=CC=CC=C3)N4CCN(CC4)C
-0.13285186920221026,-0.22652680452984192,-0.20860579654685749,3.0,-0.5734327250696595,-0.10442770802260426,-0.20151117104193222,C[C@H](C1=NOC(=C1)C2=CC(=CC=C2)Cl)OC3=NN=C(N3C)C4=CC=NC=C4
-0.18429211671620882,-0.23289582308673998,-0.16772067311185118,4.0,0.04032898601052175,-0.35316915326536946,0.6078481472997377,CC/C=C\C[C@@H](/C=C\C=C\C=C\[C@@H](C/C=C\C/C=C\CCC(=O)O)O)O
0.4945742483628986,-0.34406414698895976,-0.1506059702785927,9.9,-0.5734327250696595,-0.35316915326536946,1.5071362787904818,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCC1=CC=C(C=C1)[131I]
-0.29562523457514467,-0.31048204914349753,-0.2875235929446604,2.4,-0.16425825101620534,-0.35316915326536946,-0.20151117104193222,C1C[C@H](N[C@H]1C2=CC=C(C=C2)OCC3=CC=CC=C3F)C(=O)N
-0.19419376060387997,-0.2572138939403506,-0.08024552529741906,3.4,-0.3688454880429324,-0.22879843064398686,-0.29143998419100664,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)[S@](=O)C)C=CC(=C2)F)CC(=O)O
0.21660370897974215,0.3877939853673207,0.05667209736864861,0.5,0.24491622303724883,0.7661673503270741,0.8776345867469609,CCOC(=O)[C@H](C)NP(=O)(COCCN1C=NC2=C(N=C(N=C21)N)NC3CC3)N[C@@H](C)C(=O)OCC
0.09585195425204608,-0.13041252448938107,0.005327988868873233,4.7,0.04032898601052175,-0.22879843064398686,0.24813289470343994,CC(C)(CC1=CC=C(C=C1)F)NC(=O)[C@H](CCC(=O)O)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3
0.05262282605953093,-0.22594780284285124,0.06713108243341767,3.8,-0.3688454880429324,-0.47753987588675206,-0.02165354474378335,CCCN(CCC)C(=O)C1=CC2=C(C=C(C=C2)C3=CC=C(C=C3)C(=O)N4CCCC4)N=C(C1)N
-0.30045530476425253,-0.46739150631798493,-0.08690124306590846,3.3,-0.3688454880429324,-0.6019105985081347,-0.4712976104891555,CC[C@]12CC[C@H]3[C@H]([C@@H]1CCC2(C#C)O)CCC4=CC(=O)CC[C@H]34
0.9022321723236004,0.23146352987982405,0.7032275377361904,3.8,-0.16425825101620534,0.5174259050843087,-0.11158235789285778,CC[C@@H]1/C=C(/C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)Cl)/C)O)C)OC)OC)C)\C
-0.05822728478049415,-0.5664007947933994,-0.025098149501364027,8.3,-0.3688454880429324,-0.7262813211295173,-0.20151117104193222,CC[C@@H](/C=C/[C@@H](C)[C@H]1CCC2[C@@]1(CCC3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
-0.1820702844292192,0.2430435636196386,-0.19339272736173888,-3.4,0.654090697090703,0.14431373722016097,0.3380617078525144,C1CC1[C@H](C(=O)O)NC(=O)[C@H](CS)NC(=O)CCC[C@@H](C(=O)O)N
-0.15569810119669045,-0.44538944221233717,-0.24663846950965407,3.4,-0.3688454880429324,0.2686844598415436,-0.29143998419100664,C1CN(CCC1NC2=NN=C(C=C2)C(F)(F)F)CC3=CC(=C(C=C3)F)F
0.6590381383020207,0.06934305752242015,0.5891295188478006,5.0,0.04032898601052175,0.7661673503270741,-0.02165354474378335,CC1=CC2=C([C@@H]3[C@@H]4CC5=C(C(=C6C(=C5[C@@H](N4[C@H]([C@H](C2)N3C)O)CNC(=O)/C=C/C7=CC(=CC=C7)C(F)(F)F)OCO6)C)OC(=O)C)C(=C1OC)O
-0.25939970815683583,-0.4749185282488644,-0.2685072564632621,1.2,-0.5734327250696595,-0.35316915326536946,-0.29143998419100664,C1CC1N2CCN(CC2)C(=O)C3=CC=C(C=C3)CN4CCOCC4
0.22626384935795785,-0.0406672630058182,0.11181947316470364,3.9,-0.16425825101620534,0.3930551824629262,-0.11158235789285778,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=NC=CN=C5
0.1468091947471339,0.03460295630297646,0.1945405368587862,4.0,-0.16425825101620534,0.019943014598778355,0.3380617078525144,CCCCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)COC(=O)[C@H](C(C)C)N)O
0.5597801959158545,-0.28326896985493333,0.3419171445896229,5.9,-0.3688454880429324,0.7661673503270741,-0.11158235789285778,CC1=C(C=CC(=C1)F)C2=CC(=NC=C2N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4C[C@H]5COCCN5C[C@H]4CO
0.01881233473577603,-0.24447585682655454,-0.08119634212148898,4.8,-0.16425825101620534,-0.35316915326536946,0.1582040815543655,CC(C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)N3CC(C3)OC4=CC=CC(=C4)O
0.2103246177339019,0.31831378292843326,0.20309788827541542,3.9,0.24491622303724883,0.14431373722016097,-0.20151117104193222,CNC1=C(C=C2C(=C1)NC(=O)N(C2=O)C3=CC=C(C=C3)NC(=O)NS(=O)(=O)C4=CC=C(S4)Cl)F
-0.2765223069772231,0.3356838335381551,-0.3084415630741985,-6.6,0.8586779341174301,0.3930551824629262,0.5179193341506633,C(CNC(CCO)C(=O)O)C(C(=O)O)NCCC(C(=O)O)O
-0.04905015142118922,-0.09277741483498374,-0.030803050445783513,0.8,-0.16425825101620534,-0.10442770802260426,-0.29143998419100664,COC(=O)N1CC2(CC2)C[C@@H]([C@H]1C(=O)N3CCN(CC3)C4=CC=CC=C4)C(=O)NO
-0.06595539708306668,-0.19873472355428698,-0.06122918881602077,4.3,-0.3688454880429324,-0.22879843064398686,-0.02165354474378335,CN(C)CCCOC1=CC2=C(NN=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43
0.7522584929518018,0.42253408658676433,0.7317520424582878,4.9,0.04032898601052175,0.3930551824629262,0.6078481472997377,CC(C)(C)[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C3CC3)OC4=NC=C(C5=C4C=C(C=C5)Cl)OC)NC(=O)OC(C)(C)C
-0.2569846730622819,-0.5125536379032617,-0.22952376667639562,3.6,-0.5734327250696595,-0.35316915326536946,-0.11158235789285778,CC1=CC=C(C=C1)[C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C/C=C/C[18F]
-0.48327346142198435,-0.34116913855400616,-0.4196871314903785,2.4,-0.16425825101620534,-0.47753987588675206,-0.5612264236382299,CC(C)(C1=C(C=C2C=C(C=CC2=N1)Cl)N)O
0.27263252317339326,-0.23289582308673998,0.16031113119226928,8.0,-0.3688454880429324,-0.22879843064398686,0.4279905210015888,CCCC1=C(C=CC2=C1C=CC(=C2)C(=O)C3=CC=CC=C3)OCCCN4C=CC5=C4C=CC=C5OC(C)(C)C(=O)O
-0.5494695733637074,-0.6138789331266391,-0.3930642604164209,3.0,-0.3688454880429324,-0.7262813211295173,-0.5612264236382299,C1[C@H]2[C@@]1(CNC2)C3=CC4=CC=CC=C4C=C3
0.1207268157259515,-0.1941027100583612,0.05762291419271852,4.5,-0.16425825101620534,0.14431373722016097,-0.02165354474378335,C[C@H](C1=C(C=C(C=C1)C2=C(C(=CC=C2)Cl)C(=O)OC)F)NC(=O)C3(CC3)NC(=O)C(F)(F)F
-0.022484765381096082,-0.15704660209095453,-0.11542574778800589,3.0,0.04032898601052175,-0.22879843064398686,0.5179193341506633,CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)/COC1=CC=CC2=CC=CC=C21
0.47549547111592266,0.005652871953440052,0.3419171445896229,4.1,0.04032898601052175,0.2686844598415436,0.06827526840529108,CN1CCN(CC1)C2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=CC(=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
-0.2086839711712035,-0.49634738068439127,-0.22952376667639562,3.4,-0.3688454880429324,-0.35316915326536946,-0.11158235789285778,CC(C)CNC(=O)C1CC(C1)(C2=CC(=C(C=C2)CN3CCCC3)F)F
-0.2763049538187133,-0.49634738068439127,-0.2675564396391922,2.5,-0.3688454880429324,-0.35316915326536946,-0.20151117104193222,CCNC(=O)C1CC(C1)(C2=CC(=C(C=C2)CN3CCCC3)F)F
1.5854456005729047,1.7021278148362735,1.140603276808351,0.3,2.6999630673579738,1.388020963433987,1.4172074656414075,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CCN)O)O)NCCN)O
-0.35626676579939354,0.4399041371964862,-0.29227767706500996,-5.3,0.654090697090703,0.019943014598778355,0.1582040815543655,C(C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)N)CN=C(N)N
0.4733219395308239,0.20251344553028763,0.27726160055286875,4.5,0.4495034600639759,0.14431373722016097,0.7877057735978865,C[C@H]([C@@H](C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)S)NC(=O)OCC3=CC=CC=C3)OC(C)(C)C
-0.09034725153806134,0.017232905693254617,0.0062788056929431475,1.3,-0.3688454880429324,0.019943014598778355,0.06827526840529108,CC(C)C(=O)OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=CC(=NC2=O)N)(C)F)OC(=O)C(C)C
0.1996984633178647,-0.2271058062168327,0.241130561238212,3.5,0.04032898601052175,0.2686844598415436,-0.02165354474378335,C[C@@H](C1=CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C)OCC(=O)NCC(C(F)(F)F)(F)F
0.04030614707730588,-0.4424944337773835,-0.053622654223461456,5.3,-0.3688454880429324,-0.10442770802260426,-0.11158235789285778,C[C@H](C1=CC=CC=C1)N[C@@H]2C[C@@H](N(C2=O)C3=CC=C(C=C3)C(F)(F)F)C4=CC(=CC=C4)O[11CH3]
-0.40215243259591804,-0.09856743170489103,-0.2618515386947727,0.5,-0.16425825101620534,-0.22879843064398686,-0.4712976104891555,CCN1C2=NC(=NC(=C2C=C(C1=O)C3=CC=NN3)C)N
0.1637144404090113,-0.08119738109516918,0.17457338355331797,4.5,-0.16425825101620534,-0.22879843064398686,-0.20151117104193222,CCS(=O)(=O)C1=CC=CC(=C1)C2=CC(=C(C3=C2C4=C(N3)N=CC(=C4)C)C)C(=O)NC5CCN(CC5)C
-0.14613456222225685,-0.29832301371669223,0.0043771720448033185,2.6,-0.3688454880429324,-0.10442770802260426,-0.5612264236382299,C1[C@@H]2[C@H]1[C@@H]3C=C[C@H]2[C@@H]4[C@H]3C(=O)N(C4=O)NC(=O)C5=CC=C(C=C5)C(F)(F)F
0.008910690848104898,-0.10898946207072412,-0.021294882205084367,3.6,-0.3688454880429324,-0.10442770802260426,-0.20151117104193222,C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N
0.2132226598473667,-0.09856743170489103,-0.026999783149503853,2.6,0.04032898601052175,-0.10442770802260426,0.4279905210015888,CN[C@@H](C[C@H]1CCCOC1)CNC(=O)N2CCC[C@H](C2)[C@H](C3=CC(=CC=C3)Cl)OCCNC(=O)OC
0.3520871777842172,0.9204755373987905,0.33240897634892375,-6.8,0.8586779341174301,0.3930551824629262,0.6977769604488121,C1C[C@H](N(C1)C(=O)CN)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)O
-0.1434780236182476,-0.24505485851354525,-0.3084415630741985,3.8,0.04032898601052175,0.019943014598778355,0.4279905210015888,CCCCCCCOC1=C(C=C(C=C1)CCC(CO)(CO)N)C(F)(F)F
6.029351678061576,6.148860770925066,5.514360667529957,-7.9,8.019231230052878,4.248547583725787,7.982010825523841,CC(C)[C@@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N3CCC[C@H]3C(=O)O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC8=CNC=N8)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C(CO)N
2.859135109440643,3.3812327071093855,2.6428938588388156,-5.1,3.927486489518336,2.631728189647813,2.4963532234303005,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)NC3C(OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C
2.9658796606199265,3.184372133532538,2.538304008191125,-4.3,4.132073726545063,2.0098745765409,3.935214233815491,CC(C)[C@@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)C(CC5=CN=CN5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CC=C(C=C6)O)NC(=O)[C@H](CO)NC(=O)C
2.9658796606199265,3.3754426902394785,3.080269597910976,0.6,2.904550304384701,3.004840357511961,0.4279905210015888,CCC(C)C1C(=O)NC(C(=O)NC(=C)C(=O)NC(C(=O)NC23CCC(=NC2C4=CSC(=N4)C(C(OC(=O)C5=NC6=C(C=CC(C6O)N1)C(=C5)C(C)O)C)NC(=O)C7=CSC(=N7)C(NC(=O)C8CSC(=N8)/C(=C\C)/NC(=O)C(NC(=O)C9=CSC3=N9)C(C)O)C(C)(C(C)O)O)C1=NC(=CS1)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C)C
6.029351678061576,6.148860770925066,5.514360667529957,-7.9,8.019231230052878,4.248547583725787,7.982010825523841,CC(C)[C@@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N3CCC[C@H]3C(=O)O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC8=CN=CN8)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C(CO)N
2.211181193571826,2.703800733330233,2.0343710914340702,-3.0,2.904550304384701,1.8855038539195175,2.766139662877524,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N)NC(=O)[C@H](CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]5CCC(=O)N5)O
2.9006737130669706,3.161212066052909,2.414697821062036,-3.1,3.927486489518336,2.1342452991622824,1.6869939050886307,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC6=CC=CC=C6)O
